123.75 0:1 1:3 2:1 3:840 4:860 5:106.0000 6:1.5000 7:20.5000 8:94.0000 9:0.5000
92.07 0:1 1:3 2:1 3:860 4:880 5:106.0000 6:1.5000 7:20.5000 8:94.0000 9:0.5000
83.17 0:1 1:3 2:1 3:880 4:900 5:106.0000 6:1.5000 7:20.5000 8:94.0000 9:0.5000
135.06 0:1 1:3 2:1 3:900 4:920 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
61.22 0:1 1:3 2:1 3:920 4:940 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
132.87 0:1 1:3 2:1 3:940 4:960 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
111.9 0:1 1:3 2:1 3:960 4:980 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
84.37 0:1 1:3 2:1 3:980 4:1000 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
85.17 0:1 1:3 2:1 3:1000 4:1020 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
80.49 0:1 1:3 2:1 3:1020 4:1040 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
97.56 0:1 1:3 2:1 3:1040 4:1060 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
104.47 0:1 1:3 2:1 3:1060 4:1080 5:90.0000 6:1.9000 7:20.1000 8:95.0000 9:0.1000
125.47 0:1 1:3 2:1 3:1080 4:1100 5:125.0000 6:2.3000 7:20.0000 8:96.0000 9:1.3000
111.18 0:1 1:3 2:1 3:1100 4:1120 5:125.0000 6:2.3000 7:20.0000 8:96.0000 9:1.3000
117.39 0:1 1:3 2:1 3:1120 4:1140 5:125.0000 6:2.3000 7:20.0000 8:96.0000 9:1.3000
49.16 0:1 1:3 2:1 3:1160 4:1180 5:125.0000 6:2.3000 7:20.0000 8:96.0000 9:1.3000
80.09 0:1 1:3 2:1 3:1180 4:1200 5:125.0000 6:2.3000 7:20.0000 8:96.0000 9:1.3000
79.79 0:1 1:3 2:1 3:1200 4:1220 5:125.0000 6:2.3000 7:20.0000 8:96.0000 9:1.3000
127.4 0:1 1:3 2:1 3:1220 4:1240 5:125.0000 6:2.3000 7:20.0000 8:96.0000 9:1.3000
139.06 0:1 1:3 2:1 3:1240 4:1260 5:125.0000 6:2.3000 7:20.0000 8:96.0000 9:1.3000
93.79 0:1 1:3 2:1 3:1260 4:1280 5:93.0000 6:1.9000 7:19.7000 8:95.0000 9:0.1000
92.73 0:1 1:3 2:1 3:1300 4:1320 5:93.0000 6:1.9000 7:19.7000 8:95.0000 9:0.1000
126.05 0:1 1:3 2:1 3:1340 4:1360 5:93.0000 6:1.9000 7:19.7000 8:95.0000 9:0.1000
67.28 0:1 1:3 2:1 3:1400 4:1420 5:93.0000 6:1.9000 7:19.7000 8:95.0000 9:0.1000
80.51 0:1 1:3 2:1 3:1420 4:0 5:93.0000 6:1.9000 7:19.7000 8:95.0000 9:0.1000
99.9 0:1 1:3 2:2 3:0 4:20 5:49.0000 6:0.9000 7:20.1000 8:94.0000 9:0.2000
66.63 0:1 1:3 2:2 3:40 4:60 5:49.0000 6:0.9000 7:20.1000 8:94.0000 9:0.2000
68.96 0:1 1:3 2:2 3:100 4:120 5:49.0000 6:0.9000 7:20.1000 8:94.0000 9:0.2000
80.97 0:1 1:3 2:2 3:120 4:140 5:49.0000 6:0.9000 7:20.1000 8:94.0000 9:0.2000
101.39 0:1 1:3 2:2 3:160 4:180 5:49.0000 6:0.9000 7:20.1000 8:94.0000 9:0.2000
60.31 0:1 1:3 2:2 3:220 4:240 5:94.0000 6:2.8000 7:20.9000 8:92.0000 9:0.1000
77.64 0:1 1:3 2:2 3:280 4:300 5:94.0000 6:2.8000 7:20.9000 8:92.0000 9:0.1000
102.83 0:1 1:3 2:2 3:360 4:380 5:89.0000 6:2.1000 7:20.7000 8:94.0000 9:1.0000
106.34 0:1 1:3 2:2 3:380 4:400 5:89.0000 6:2.1000 7:20.7000 8:94.0000 9:1.0000
141.43 0:1 1:3 2:2 3:420 4:440 5:89.0000 6:2.1000 7:20.7000 8:94.0000 9:1.0000
73.72 0:1 1:3 2:2 3:440 4:460 5:89.0000 6:2.1000 7:20.7000 8:94.0000 9:1.0000
80.27 0:1 1:3 2:2 3:460 4:480 5:89.0000 6:2.1000 7:20.7000 8:94.0000 9:1.0000
70.3 0:1 1:3 2:2 3:480 4:500 5:89.0000 6:2.1000 7:20.7000 8:94.0000 9:1.0000
145.63 0:1 1:3 2:2 3:500 4:520 5:89.0000 6:2.1000 7:20.7000 8:94.0000 9:1.0000
120.0 0:1 1:3 2:2 3:520 4:540 5:89.0000 6:2.1000 7:20.7000 8:94.0000 9:1.0000
129.17 0:1 1:3 2:2 3:540 4:560 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
108.18 0:1 1:3 2:2 3:560 4:580 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
112.14 0:1 1:3 2:2 3:580 4:600 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
110.87 0:1 1:3 2:2 3:600 4:620 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
116.29 0:1 1:3 2:2 3:620 4:640 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
98.9 0:1 1:3 2:2 3:640 4:660 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
92.89 0:1 1:3 2:2 3:660 4:680 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
109.8 0:1 1:3 2:2 3:680 4:700 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
124.3 0:1 1:3 2:2 3:700 4:720 5:96.0000 6:1.8000 7:20.5000 8:95.0000 9:0.2000
115.77 0:1 1:3 2:2 3:720 4:740 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
126.68 0:1 1:3 2:2 3:740 4:760 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
68.88 0:1 1:3 2:2 3:760 4:780 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
115.73 0:1 1:3 2:2 3:780 4:800 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
82.57 0:1 1:3 2:2 3:800 4:820 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
129.01 0:1 1:3 2:2 3:820 4:840 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
96.35 0:1 1:3 2:2 3:840 4:860 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
103.64 0:1 1:3 2:2 3:860 4:880 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
68.83 0:1 1:3 2:2 3:880 4:900 5:134.0000 6:2.1000 7:20.3000 8:95.0000 9:0.1000
82.13 0:1 1:3 2:2 3:900 4:920 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
128.95 0:1 1:3 2:2 3:920 4:940 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
84.24 0:1 1:3 2:2 3:940 4:960 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
115.72 0:1 1:3 2:2 3:960 4:980 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
141.25 0:1 1:3 2:2 3:980 4:1000 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
102.53 0:1 1:3 2:2 3:1000 4:1020 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
106.34 0:1 1:3 2:2 3:1020 4:1040 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
105.73 0:1 1:3 2:2 3:1040 4:1060 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
101.06 0:1 1:3 2:2 3:1060 4:1080 5:61.0000 6:1.2000 7:20.6000 8:96.0000 9:1.5000
87.42 0:1 1:3 2:2 3:1080 4:1100 5:325.0000 6:0.5000 7:20.7000 8:97.0000 9:0.1000
110.38 0:1 1:3 2:2 3:1100 4:1120 5:325.0000 6:0.5000 7:20.7000 8:97.0000 9:0.1000
80.84 0:1 1:3 2:2 3:1120 4:1140 5:325.0000 6:0.5000 7:20.7000 8:97.0000 9:0.1000
115.22 0:1 1:3 2:2 3:1140 4:1160 5:325.0000 6:0.5000 7:20.7000 8:97.0000 9:0.1000
90.42 0:1 1:3 2:2 3:1180 4:1200 5:325.0000 6:0.5000 7:20.7000 8:97.0000 9:0.1000
96.08 0:1 1:3 2:2 3:1200 4:1220 5:325.0000 6:0.5000 7:20.7000 8:97.0000 9:0.1000
24.94 0:1 1:3 2:2 3:1240 4:1260 5:325.0000 6:0.5000 7:20.7000 8:97.0000 9:0.1000
82.27 0:1 1:3 2:2 3:1280 4:1300 5:69.0000 6:0.9000 7:21.2000 8:97.0000 9:0.2000
71.51 0:1 1:3 2:2 3:1300 4:1320 5:69.0000 6:0.9000 7:21.2000 8:97.0000 9:0.2000
75.0 0:1 1:3 2:2 3:1340 4:1360 5:69.0000 6:0.9000 7:21.2000 8:97.0000 9:0.2000
72.51 0:1 1:3 2:2 3:1360 4:1380 5:69.0000 6:0.9000 7:21.2000 8:97.0000 9:0.2000
33.16 0:1 1:3 2:3 3:0 4:20 5:100.0000 6:1.2000 7:21.5000 8:95.0000 9:0.0000
57.36 0:1 1:3 2:3 3:20 4:40 5:100.0000 6:1.2000 7:21.5000 8:95.0000 9:0.0000
33.43 0:1 1:3 2:3 3:60 4:80 5:100.0000 6:1.2000 7:21.5000 8:95.0000 9:0.0000
73.61 0:1 1:3 2:3 3:80 4:100 5:100.0000 6:1.2000 7:21.5000 8:95.0000 9:0.0000
57.87 0:1 1:3 2:3 3:160 4:180 5:100.0000 6:1.2000 7:21.5000 8:95.0000 9:0.0000
92.45 0:1 1:3 2:3 3:260 4:280 5:91.0000 6:2.1000 7:21.7000 8:96.0000 9:2.8000
82.92 0:1 1:3 2:3 3:320 4:340 5:91.0000 6:2.1000 7:21.7000 8:96.0000 9:2.8000
126.27 0:1 1:3 2:3 3:360 4:380 5:94.0000 6:2.7000 7:22.3000 8:91.0000 9:0.0000
84.63 0:1 1:3 2:3 3:380 4:400 5:94.0000 6:2.7000 7:22.3000 8:91.0000 9:0.0000
110.79 0:1 1:3 2:3 3:400 4:420 5:94.0000 6:2.7000 7:22.3000 8:91.0000 9:0.0000
66.86 0:1 1:3 2:3 3:440 4:460 5:94.0000 6:2.7000 7:22.3000 8:91.0000 9:0.0000
107.81 0:1 1:3 2:3 3:460 4:480 5:94.0000 6:2.7000 7:22.3000 8:91.0000 9:0.0000
93.88 0:1 1:3 2:3 3:480 4:500 5:94.0000 6:2.7000 7:22.3000 8:91.0000 9:0.0000
87.78 0:1 1:3 2:3 3:500 4:520 5:94.0000 6:2.7000 7:22.3000 8:91.0000 9:0.0000
103.01 0:1 1:3 2:3 3:520 4:540 5:94.0000 6:2.7000 7:22.3000 8:91.0000 9:0.0000
94.06 0:1 1:3 2:3 3:540 4:560 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
114.88 0:1 1:3 2:3 3:560 4:580 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
70.85 0:1 1:3 2:3 3:580 4:600 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
116.25 0:1 1:3 2:3 3:600 4:620 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
94.64 0:1 1:3 2:3 3:620 4:640 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
92.56 0:1 1:3 2:3 3:640 4:660 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
75.04 0:1 1:3 2:3 3:660 4:680 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
106.09 0:1 1:3 2:3 3:680 4:700 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
100.51 0:1 1:3 2:3 3:700 4:720 5:96.0000 6:2.0000 7:22.4000 8:91.0000 9:0.0000
85.33 0:1 1:3 2:3 3:720 4:740 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
99.64 0:1 1:3 2:3 3:740 4:760 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
95.54 0:1 1:3 2:3 3:760 4:780 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
64.16 0:1 1:3 2:3 3:780 4:800 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
90.72 0:1 1:3 2:3 3:800 4:820 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
88.04 0:1 1:3 2:3 3:820 4:840 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
110.72 0:1 1:3 2:3 3:840 4:860 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
93.37 0:1 1:3 2:3 3:860 4:880 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
73.17 0:1 1:3 2:3 3:880 4:900 5:93.0000 6:2.8000 7:21.7000 8:92.0000 9:0.1000
122.19 0:1 1:3 2:3 3:900 4:920 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
77.16 0:1 1:3 2:3 3:920 4:940 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
78.73 0:1 1:3 2:3 3:940 4:960 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
107.68 0:1 1:3 2:3 3:960 4:980 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
102.18 0:1 1:3 2:3 3:980 4:1000 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
146.32 0:1 1:3 2:3 3:1000 4:1020 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
116.79 0:1 1:3 2:3 3:1020 4:1040 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
93.09 0:1 1:3 2:3 3:1040 4:1060 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
87.7 0:1 1:3 2:3 3:1060 4:1080 5:67.0000 6:1.6000 7:21.5000 8:96.0000 9:1.0000
99.22 0:1 1:3 2:3 3:1080 4:1100 5:94.0000 6:1.6000 7:21.7000 8:93.0000 9:0.0000
80.24 0:1 1:3 2:3 3:1100 4:1120 5:94.0000 6:1.6000 7:21.7000 8:93.0000 9:0.0000
106.83 0:1 1:3 2:3 3:1120 4:1140 5:94.0000 6:1.6000 7:21.7000 8:93.0000 9:0.0000
91.05 0:1 1:3 2:3 3:1260 4:1280 5:89.0000 6:1.8000 7:21.4000 8:97.0000 9:0.8000
106.26 0:1 1:3 2:3 3:1280 4:1300 5:89.0000 6:1.8000 7:21.4000 8:97.0000 9:0.8000
88.18 0:1 1:3 2:3 3:1380 4:1400 5:89.0000 6:1.8000 7:21.4000 8:97.0000 9:0.8000
135.45 0:1 1:3 2:4 3:20 4:40 5:39.0000 6:2.2000 7:21.7000 8:96.0000 9:0.1000
45.72 0:1 1:3 2:4 3:60 4:80 5:39.0000 6:2.2000 7:21.7000 8:96.0000 9:0.1000
48.67 0:1 1:3 2:4 3:140 4:160 5:39.0000 6:2.2000 7:21.7000 8:96.0000 9:0.1000
71.64 0:1 1:3 2:4 3:180 4:200 5:354.0000 6:2.0000 7:21.9000 8:97.0000 9:0.2000
56.75 0:1 1:3 2:4 3:200 4:220 5:354.0000 6:2.0000 7:21.9000 8:97.0000 9:0.2000
102.09 0:1 1:3 2:4 3:220 4:240 5:354.0000 6:2.0000 7:21.9000 8:97.0000 9:0.2000
83.96 0:1 1:3 2:4 3:260 4:280 5:354.0000 6:2.0000 7:21.9000 8:97.0000 9:0.2000
70.91 0:1 1:3 2:4 3:320 4:340 5:354.0000 6:2.0000 7:21.9000 8:97.0000 9:0.2000
48.07 0:1 1:3 2:4 3:380 4:400 5:335.0000 6:3.1000 7:21.4000 8:98.0000 9:0.5000
59.52 0:1 1:3 2:4 3:400 4:420 5:335.0000 6:3.1000 7:21.4000 8:98.0000 9:0.5000
103.71 0:1 1:3 2:4 3:420 4:440 5:335.0000 6:3.1000 7:21.4000 8:98.0000 9:0.5000
68.25 0:1 1:3 2:4 3:440 4:460 5:335.0000 6:3.1000 7:21.4000 8:98.0000 9:0.5000
104.03 0:1 1:3 2:4 3:460 4:480 5:335.0000 6:3.1000 7:21.4000 8:98.0000 9:0.5000
85.64 0:1 1:3 2:4 3:480 4:500 5:335.0000 6:3.1000 7:21.4000 8:98.0000 9:0.5000
99.17 0:1 1:3 2:4 3:500 4:520 5:335.0000 6:3.1000 7:21.4000 8:98.0000 9:0.5000
102.09 0:1 1:3 2:4 3:520 4:540 5:335.0000 6:3.1000 7:21.4000 8:98.0000 9:0.5000
103.95 0:1 1:3 2:4 3:540 4:560 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
82.41 0:1 1:3 2:4 3:560 4:580 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
107.51 0:1 1:3 2:4 3:580 4:600 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
93.75 0:1 1:3 2:4 3:600 4:620 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
119.6 0:1 1:3 2:4 3:620 4:640 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
90.81 0:1 1:3 2:4 3:640 4:660 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
85.04 0:1 1:3 2:4 3:660 4:680 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
100.8 0:1 1:3 2:4 3:680 4:700 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
94.93 0:1 1:3 2:4 3:700 4:720 5:340.0000 6:2.8000 7:21.2000 8:98.0000 9:0.0000
111.08 0:1 1:3 2:4 3:720 4:740 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
99.3 0:1 1:3 2:4 3:740 4:760 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
95.92 0:1 1:3 2:4 3:760 4:780 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
97.7 0:1 1:3 2:4 3:780 4:800 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
110.23 0:1 1:3 2:4 3:800 4:820 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
108.24 0:1 1:3 2:4 3:820 4:840 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
136.98 0:1 1:3 2:4 3:840 4:860 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
64.45 0:1 1:3 2:4 3:860 4:880 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
71.82 0:1 1:3 2:4 3:880 4:900 5:330.0000 6:2.0000 7:21.4000 8:98.0000 9:0.1000
141.22 0:1 1:3 2:4 3:900 4:920 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
110.21 0:1 1:3 2:4 3:920 4:940 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
131.13 0:1 1:3 2:4 3:940 4:960 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
96.29 0:1 1:3 2:4 3:960 4:980 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
110.03 0:1 1:3 2:4 3:980 4:1000 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
117.99 0:1 1:3 2:4 3:1000 4:1020 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
84.76 0:1 1:3 2:4 3:1020 4:1040 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
108.29 0:1 1:3 2:4 3:1040 4:1060 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
130.19 0:1 1:3 2:4 3:1060 4:1080 5:357.0000 6:2.1000 7:21.1000 8:98.0000 9:0.0000
137.44 0:1 1:3 2:4 3:1080 4:1100 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
120.71 0:1 1:3 2:4 3:1100 4:1120 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
60.02 0:1 1:3 2:4 3:1120 4:1140 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
117.48 0:1 1:3 2:4 3:1140 4:1160 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
91.0 0:1 1:3 2:4 3:1160 4:1180 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
98.6 0:1 1:3 2:4 3:1180 4:1200 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
79.51 0:1 1:3 2:4 3:1200 4:1220 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
89.73 0:1 1:3 2:4 3:1220 4:1240 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
97.88 0:1 1:3 2:4 3:1240 4:1260 5:342.0000 6:2.5000 7:21.0000 8:98.0000 9:1.3000
66.01 0:1 1:3 2:4 3:1260 4:1280 5:335.0000 6:2.2000 7:21.0000 8:98.0000 9:3.3000
70.95 0:1 1:3 2:4 3:1320 4:1340 5:335.0000 6:2.2000 7:21.0000 8:98.0000 9:3.3000
100.45 0:1 1:3 2:4 3:1360 4:1380 5:335.0000 6:2.2000 7:21.0000 8:98.0000 9:3.3000
60.13 0:1 1:3 2:4 3:1420 4:0 5:335.0000 6:2.2000 7:21.0000 8:98.0000 9:3.3000
80.15 0:1 1:3 2:5 3:40 4:60 5:47.0000 6:2.1000 7:21.3000 8:98.0000 9:0.2000
54.8 0:1 1:3 2:5 3:60 4:80 5:47.0000 6:2.1000 7:21.3000 8:98.0000 9:0.2000
121.44 0:1 1:3 2:5 3:140 4:160 5:47.0000 6:2.1000 7:21.3000 8:98.0000 9:0.2000
111.09 0:1 1:3 2:5 3:280 4:300 5:90.0000 6:1.8000 7:22.4000 8:96.0000 9:0.2000
87.97 0:1 1:3 2:5 3:340 4:360 5:90.0000 6:1.8000 7:22.4000 8:96.0000 9:0.2000
116.59 0:1 1:3 2:5 3:400 4:420 5:86.0000 6:2.9000 7:22.6000 8:96.0000 9:0.1000
82.45 0:1 1:3 2:5 3:420 4:440 5:86.0000 6:2.9000 7:22.6000 8:96.0000 9:0.1000
91.26 0:1 1:3 2:5 3:440 4:460 5:86.0000 6:2.9000 7:22.6000 8:96.0000 9:0.1000
111.6 0:1 1:3 2:5 3:460 4:480 5:86.0000 6:2.9000 7:22.6000 8:96.0000 9:0.1000
103.23 0:1 1:3 2:5 3:480 4:500 5:86.0000 6:2.9000 7:22.6000 8:96.0000 9:0.1000
111.49 0:1 1:3 2:5 3:500 4:520 5:86.0000 6:2.9000 7:22.6000 8:96.0000 9:0.1000
65.55 0:1 1:3 2:5 3:520 4:540 5:86.0000 6:2.9000 7:22.6000 8:96.0000 9:0.1000
92.04 0:1 1:3 2:5 3:540 4:560 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
116.15 0:1 1:3 2:5 3:560 4:580 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
114.06 0:1 1:3 2:5 3:580 4:600 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
106.28 0:1 1:3 2:5 3:600 4:620 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
123.33 0:1 1:3 2:5 3:620 4:640 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
136.42 0:1 1:3 2:5 3:640 4:660 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
97.36 0:1 1:3 2:5 3:660 4:680 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
98.93 0:1 1:3 2:5 3:680 4:700 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
89.37 0:1 1:3 2:5 3:700 4:720 5:117.0000 6:2.0000 7:22.8000 8:97.0000 9:3.1000
95.72 0:1 1:3 2:5 3:720 4:740 5:356.0000 6:5.0000 7:21.7000 8:97.0000 9:2.4000
99.27 0:1 1:3 2:5 3:740 4:760 5:356.0000 6:5.0000 7:21.7000 8:97.0000 9:2.4000
123.18 0:1 1:3 2:5 3:760 4:780 5:356.0000 6:5.0000 7:21.7000 8:97.0000 9:2.4000
