intersection_id,tollgate_id,time_window,avg_travel_time
B,3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",94.3106765747
B,3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",94.3106765747
B,3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",93.6323394775
B,3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",93.7270507813
B,3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",92.3812866211
B,3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",103.8467102051
B,3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",89.7953643799
B,3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",88.6015396118
B,3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",97.9463806152
B,3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",97.9463806152
B,3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",89.6776428223
C,1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",124.3794631958
C,1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",124.3794631958
C,1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",124.3794631958
C,1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",123.2107009888
C,1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",123.6422042847
C,1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",123.3193588257
C,1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",151.1717987061
C,1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",151.1717987061
C,1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",150.2268981934
C,1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",151.8010559082
C,1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",157.4286651611
C,1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",157.4286651611
C,1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",154.1604766846
C,1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",154.1604766846
C,1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",153.6629180908
C,1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",152.0027923584
C,1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",153.9831542969
C,1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",152.654800415
C,1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",145.3932952881
C,1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",145.3932952881
C,1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",145.3932952881
C,1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",144.2245330811
C,1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",144.656036377
C,1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",144.656036377
C,1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",127.7882614136
C,1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",127.7882614136
C,1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",127.7882614136
C,1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",126.6194992065
C,1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",127.0510025024
C,1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",127.0449752808
C,1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",136.6295471191
C,1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",136.6295471191
C,1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",136.6295471191
C,1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",151.4502105713
C,1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",155.5574798584
C,1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",154.5459442139
C,1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",142.6512756348
C,1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",142.6512756348
C,1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",142.6512756348
C,1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",152.7757720947
C,1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",156.8074951172
C,1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",157.4778442383
C,3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",128.3795318604
C,3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",128.3795318604
C,3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",128.3795318604
C,3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",127.2107696533
C,3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",127.6422729492
C,3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",120.7839736938
C,3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",153.9859924316
C,3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",153.9859924316
C,3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",153.0410919189
C,3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",150.23777771
C,3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",155.8653717041
C,3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",148.6358642578
C,3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",155.3709564209
C,3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",155.3709564209
C,3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",154.8733978271
C,3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",155.3424224854
C,3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",157.322769165
C,3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",149.7624206543
C,3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",149.3933868408
C,3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",149.3933868408
C,3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",149.3933868408
C,3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",148.2246246338
C,3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",148.6561126709
C,3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",143.5498504639
C,3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",124.6102523804
C,3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",124.6102523804
C,3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",124.6102523804
C,3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",123.4414901733
C,3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",123.8729934692
C,3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",124.9589004517
C,3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",131.4046783447
C,3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",131.4046783447
C,3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",131.4046783447
C,3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",148.5294494629
C,3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",152.6367034912
C,3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",151.886138916
C,3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",145.0917816162
C,3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",145.0917816162
C,3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",145.0917816162
C,3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",151.0522155762
C,3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",155.0839080811
C,3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",149.5222625732
A,2,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",65.8578643799
A,2,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",64.1272125244
A,2,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",61.1861572266
A,2,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",63.9536590576
A,2,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",62.6335372925
A,2,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",61.4179649353
A,2,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",69.7686004639
A,2,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",68.1261672974
A,2,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",66.220664978
A,2,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",62.0945243835
A,2,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",60.7744026184
A,2,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",60.7744026184
A,2,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",67.0637969971
A,2,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",65.182975769
A,2,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",62.2419204712
A,2,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",66.0464477539
A,2,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",64.7263183594
A,2,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",63.5107460022
A,2,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",68.2855072021
A,2,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",66.8236160278
A,2,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",64.9181060791
A,2,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",65.4486923218
A,2,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",64.1285552979
A,2,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",62.9129867554
A,2,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",63.1856307983
A,2,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",61.4549636841
A,2,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",58.4172821045
A,2,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",59.7794303894
A,2,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",58.4593086243
A,2,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",58.3759117126
A,2,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",61.6861915588
A,2,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",60.1360740662
A,2,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",57.1950263977
A,2,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",58.3900794983
A,2,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",57.0699577332
A,2,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",57.0699577332
A,2,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",62.0169906616
A,2,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",60.7363357544
A,2,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",58.2771682739
A,2,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",61.5755195618
A,2,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",60.2553977966
A,2,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",59.0398216248
A,3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",99.6490478516
A,3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",99.5720596313
A,3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",98.4236602783
A,3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",98.3735809326
A,3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",98.3735809326
A,3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",97.3020629883
A,3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",100.6910705566
A,3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",100.702293396
A,3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",101.7233581543
A,3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",94.2107925415
A,3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",94.2107925415
A,3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",94.3548431396
A,3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",107.3854751587
A,3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",107.3967056274
A,3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",106.2483139038
A,3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",107.1965103149
A,3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",107.1965103149
A,3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",106.1249923706
A,3,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",101.1715774536
A,3,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",101.3633499146
A,3,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",102.1783752441
A,3,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",102.1783752441
A,3,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",102.1783752441
A,3,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",101.1068572998
A,3,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",100.6278839111
A,3,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",100.4153900146
A,3,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",97.7309341431
A,3,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",97.7967681885
A,3,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",97.7967681885
A,3,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",97.7133712769
A,3,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",95.6669158936
A,3,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",95.6349639893
A,3,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",94.1812210083
A,3,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",97.6055603027
A,3,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",97.6055603027
A,3,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",97.6055603027
A,3,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",89.3052062988
A,3,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",89.3614730835
A,3,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",88.9875106812
A,3,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",96.1082687378
A,3,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",96.1082687378
A,3,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",94.8927001953
B,1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",113.6331176758
B,1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",113.8235549927
B,1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",113.8235549927
B,1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",147.4974212646
B,1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",147.4974212646
B,1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",141.9667205811
B,1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",150.8944244385
B,1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",157.0074005127
B,1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",159.1715698242
B,1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",139.7720184326
B,1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",141.3524475098
B,1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",138.5006256104
B,1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",123.2901687622
