intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",57.3020210266
A,2,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",57.3020210266
A,2,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",57.3020210266
A,2,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",57.3020210266
A,2,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",60.3225784302
A,2,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",57.8112831116
A,2,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",57.8112831116
A,2,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",57.8112831116
A,2,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",59.1136016846
A,2,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",59.1136016846
A,2,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",60.2897796631
A,2,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",74.1276016235
A,2,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",74.1276016235
A,2,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",74.1276016235
A,2,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",77.5534744263
A,2,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",77.5534744263
A,2,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",64.1330871582
A,3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",139.0194396973
A,3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",139.0194396973
A,3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",139.0194396973
A,3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",139.0194396973
A,3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",139.0194396973
A,3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",104.2878189087
A,3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",167.2490844727
A,3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",167.2490844727
A,3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",167.2490844727
A,3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",164.3592071533
A,3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",164.3592071533
A,3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",127.9803466797
A,3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",165.1384429932
A,3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",165.1384429932
A,3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",165.1384429932
A,3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",165.5658111572
A,3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",165.5658111572
A,3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",127.741027832
A,3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",141.815536499
A,3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",141.815536499
A,3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",141.815536499
A,3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",141.253616333
A,3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",141.253616333
A,3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",107.2725753784
A,3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",122.9996414185
A,3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",122.9996414185
A,3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",122.9996414185
A,3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",122.9996414185
A,3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",122.9996414185
A,3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",105.6284637451
A,3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",134.6858978271
A,3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",134.6858978271
A,3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",134.6858978271
A,3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",149.0915985107
A,3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",149.0915985107
A,3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",128.6272735596
A,3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",140.0125427246
A,3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",140.0125427246
A,3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",140.0125427246
A,3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",165.2379302979
A,3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",165.2379302979
A,3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",128.0783081055
B,1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",107.5083389282
B,1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",107.6975479126
B,1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",107.6975479126
B,1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",107.1299514771
B,1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",107.1299514771
B,1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",106.2923736572
B,1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",104.3393630981
B,1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",104.5285568237
B,1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",104.5285568237
B,1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",119.4234542847
B,1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",119.4234542847
B,1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",119.6035842896
B,1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",107.3618469238
B,1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",107.5510406494
B,1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",107.5510406494
B,1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",105.5221862793
B,1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",105.5221862793
B,1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",103.7247085571
B,1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",116.3135070801
B,1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",116.5027084351
B,1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",116.5027084351
B,1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",116.5027084351
B,1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",116.5027084351
B,1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",116.4157180786
B,1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",107.2743988037
B,1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",107.4636077881
B,1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",107.4636077881
B,1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",107.4636077881
B,1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",107.4636077881
B,1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",107.3136672974
B,1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",108.1228713989
B,1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",108.3120651245
B,1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",108.3120651245
B,1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",107.7804107666
B,1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",107.7804107666
B,1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",107.2022247314
B,1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",109.0697937012
B,1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",109.2589874268
B,1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",109.2589874268
B,1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",114.8835830688
B,1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",114.8835830688
B,1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",115.0637130737
B,3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",117.805305481
B,3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",117.9945068359
B,3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",117.9945068359
B,3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",98.3542556763
B,3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",98.3542556763
B,3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",93.4875564575
B,3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",96.6792373657
B,3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",96.8684387207
B,3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",96.8684387207
B,3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",117.3391189575
B,3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",117.3391189575
B,3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",113.4901275635
B,3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",95.8562393188
B,3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",96.3164978027
B,3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",96.3164978027
B,3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",96.7438735962
B,3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",96.7438735962
B,3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",90.9172744751
B,3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",122.0453948975
B,3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",122.5056533813
B,3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",122.5056533813
B,3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",122.2729949951
B,3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",122.2729949951
B,3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",118.1568984985
B,3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",93.2950592041
B,3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",93.4842605591
B,3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",93.4842605591
B,3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",94.7548217773
B,3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",94.7548217773
B,3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",92.6745147705
B,3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",94.0719299316
B,3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",94.2611312866
B,3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",94.2611312866
B,3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",93.8991928101
B,3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",93.8991928101
B,3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",91.3906478882
B,3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",97.0387496948
B,3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",97.4990081787
B,3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",97.4990081787
B,3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",95.8843231201
B,3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",95.8843231201
B,3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",92.0353317261
C,1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",132.4264373779
C,1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",132.4264373779
C,1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",130.1169891357
C,1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",130.1169891357
C,1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",130.1169891357
C,1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",129.4140167236
C,1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",153.2131652832
C,1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",153.2131652832
C,1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",150.2901153564
C,1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",155.3168792725
C,1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",158.7693939209
C,1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",158.7693939209
C,1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",152.7523498535
C,1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",152.7523498535
C,1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",152.7523498535
C,1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",153.9746856689
C,1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",154.6604614258
C,1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",153.9575042725
C,1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",149.2333221436
C,1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",149.2333221436
C,1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",146.9238586426
C,1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",146.9238586426
C,1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",146.9238586426
C,1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",146.9714660645
C,1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",136.8541870117
C,1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",136.8541870117
C,1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",134.5447235107
C,1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",134.5447235107
C,1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",134.5447235107
C,1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",134.409072876
C,1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",140.2337493896
C,1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",140.2337493896
C,1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",137.9242706299
C,1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",155.6050415039
C,1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",156.2908172607
C,1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",156.155166626
C,1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",152.2691345215
C,1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",152.2691345215
C,1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",149.9596710205
C,1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",161.7052307129
C,1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",163.8926391602
C,1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",163.8926391602
C,3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",133.4038848877
C,3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",133.4038848877
C,3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",131.0944519043
C,3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",131.0944519043
C,3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",131.0944519043
C,3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",126.3623352051
C,3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",154.8433837891
C,3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",154.8433837891
C,3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",151.9203186035
C,3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",145.9050598145
C,3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",149.3575744629
C,3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",145.3284301758
C,3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",153.3333129883
C,3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",153.3333129883
C,3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",153.3333129883
C,3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",155.8375549316
C,3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",156.5233306885
C,3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",151.7911987305
C,3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",150.4434509277
C,3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",150.4434509277
C,3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",148.1340026855
C,3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",147.9013519287
C,3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",147.9013519287
C,3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",143.9198150635
C,3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",135.613067627
C,3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",135.613067627
C,3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",133.303604126
C,3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",133.303604126
C,3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",133.303604126
C,3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",131.2376251221
C,3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",138.8476257324
C,3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",138.8476257324
C,3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",136.5381317139
C,3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",154.3886413574
C,3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",155.0744171143
C,3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",153.0083618164
C,3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",153.2466278076
C,3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",153.2466278076
C,3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",150.9371490479
C,3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",154.4324188232
C,3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",156.6198272705
C,3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",152.5906829834
A,2,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",64.0943984985
A,2,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",64.0943984985
A,2,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",63.5060310364
A,2,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",64.7754440308
A,2,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",64.7754440308
A,2,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",64.7754440308
A,2,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",66.1352920532
A,2,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",66.1352920532
A,2,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",65.5469207764
A,2,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",63.7982521057
A,2,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",63.7982521057
A,2,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",63.7982521057
A,2,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",64.6743850708
A,2,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",64.6743850708
A,2,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",64.0860061646
A,2,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",66.6706924438
A,2,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",66.6706924438
A,2,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",66.6706924438
A,2,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",65.8015823364
A,2,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",65.8015823364
A,2,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",65.2132034302
A,2,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",65.2132034302
A,2,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",65.2132034302
A,2,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",65.2132034302
A,2,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",62.6704559326
A,2,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",62.6704559326
A,2,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",62.0820846558
A,2,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",62.4142112732
A,2,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",62.4142112732
A,2,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",62.4142112732
A,2,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",60.3396606445
A,2,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",60.3396606445
A,2,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",59.7512893677
A,2,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",60.0377960205
A,2,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",60.0377960205
A,2,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",60.0377960205
A,2,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",60.1782684326
A,2,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",60.1782684326
A,2,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",59.5898895264
A,2,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",62.4235267639
A,2,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",62.4235267639
A,2,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",62.4235267639
A,3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",104.6219024658
A,3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",104.6219024658
A,3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",104.3049468994
A,3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",104.7758560181
A,3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",104.7758560181
A,3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",104.7758560181
A,3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",106.6627807617
A,3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",106.6627807617
A,3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",106.3458251953
A,3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",98.9848175049
A,3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",98.9848175049
A,3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",98.9848175049
A,3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",108.1763458252
A,3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",108.1763458252
A,3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",107.8593902588
A,3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",108.8965606689
A,3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",108.8965606689
A,3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",108.8965606689
A,3,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",106.3459625244
A,3,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",106.3459625244
A,3,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",106.029006958
A,3,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",106.029006958
A,3,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",106.029006958
A,3,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",106.029006958
A,3,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",105.1777648926
A,3,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",105.1777648926
A,3,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",104.8608093262
A,3,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",105.3376922607
A,3,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",105.3376922607
A,3,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",105.3376922607
A,3,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",103.1334686279
A,3,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",103.1334686279
A,3,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",102.8165130615
A,3,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",102.8165130615
A,3,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",102.8165130615
A,3,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",102.8165130615
A,3,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",92.2393417358
A,3,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",92.2393417358
A,3,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",91.9223861694
A,3,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",103.9108428955
A,3,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",103.9108428955
A,3,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",103.9108428955
B,1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",114.0810241699
B,1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",114.0810241699
B,1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",114.0810241699
B,1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",133.6926727295
B,1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",133.6926727295
B,1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",133.6926727295
B,1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",139.2337799072
B,1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",142.119430542
B,1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",142.119430542
B,1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",123.0412445068
B,1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",123.0412445068
B,1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",123.0412445068
B,1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",120.844367981
