intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",71.0023422241
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",69.871925354
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",117.4302444458
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",118.5439300537
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",118.9178771973
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",120.9346389771
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",120.9346389771
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",118.0441513062
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",119.6979598999
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",120.5606918335
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",120.9346389771
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",123.6829071045
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",123.6829071045
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",120.7924194336
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",117.0115661621
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",118.691444397
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",119.0653915405
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",119.0653915405
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",119.0653915405
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",116.1749038696
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",119.2561340332
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",120.6850509644
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",121.0589981079
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",120.2311019897
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",120.2311019897
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",117.3406143188
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",120.4197463989
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",121.8486633301
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",122.2226257324
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",120.3971176147
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",120.3971176147
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",118.3149642944
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",114.9775543213
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",116.6574325562
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",117.0313949585
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",116.5402297974
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",116.5402297974
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",114.7235336304
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",119.6998672485
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",120.8135528564
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",121.1875
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",121.1875
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",121.1875
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",118.2970123291
B,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",110.6916427612
B,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",111.6847076416
B,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",111.6847076416
B,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",117.405128479
B,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",116.5448379517
B,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",115.4144134521
B,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",116.050163269
B,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",117.0432357788
B,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",117.0432357788
B,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",119.7806091309
B,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",120.0281906128
B,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",118.8977661133
B,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",113.3540039063
B,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",114.9132614136
B,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",114.9132614136
B,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",115.0097579956
B,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",115.3905258179
B,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",114.2601013184
B,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",126.2389221191
B,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",127.6678390503
B,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",127.6678390503
B,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",127.5028152466
B,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",128.1220245361
B,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",126.9916000366
B,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",118.9270706177
B,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",120.486328125
B,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",120.486328125
B,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",122.9856719971
B,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",123.5813903809
B,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",122.4509658813
B,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",112.2153167725
B,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",113.7745742798
B,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",113.7745742798
B,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",119.8114013672
B,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",120.4306106567
B,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",119.5656433105
B,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",110.5254745483
B,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",111.5185394287
B,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",111.5185394287
B,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",111.2989578247
B,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",111.5465393066
B,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",110.4161148071
B,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",101.9944381714
B,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",103.551574707
B,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",103.9255218506
B,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",105.8666000366
B,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",105.8666000366
B,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",103.3734512329
B,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",104.1864624023
B,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",105.4926452637
B,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",105.8666000366
B,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",108.6148681641
B,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",108.6148681641
B,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",106.1217193604
B,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",101.3444290161
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",103.4677581787
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",103.8417053223
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",103.9255218506
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",103.9255218506
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",101.4323883057
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",107.5321044922
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",109.2741394043
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",109.6480941772
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",107.8534545898
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",107.8534545898
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",105.3603057861
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",104.9719467163
B,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",106.8443222046
B,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",107.2182769775
B,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",109.1322479248
B,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",109.1322479248
B,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",107.4474411011
B,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",96.8809127808
B,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",99.0042419434
B,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",99.3781890869
B,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",99.7661437988
B,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",99.7661437988
B,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",98.3468017578
B,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",104.2060928345
B,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",105.7632293701
B,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",106.1371917725
B,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",106.1371917725
B,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",106.1371917725
B,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",103.6440429688
C,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",150.3801879883
C,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",150.3801879883
C,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",150.3801879883
C,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",164.72265625
C,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",163.8623809814
C,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",163.8623809814
C,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",165.229019165
C,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",165.229019165
C,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",165.229019165
C,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",163.5769805908
C,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",163.8245544434
C,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",163.8245544434
C,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",156.7053985596
C,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",156.7053985596
C,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",156.7053985596
C,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",158.47605896
C,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",158.8568267822
C,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",158.8568267822
C,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",160.1768951416
C,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",160.1768951416
C,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",160.1768951416
C,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",160.5485534668
C,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",161.167755127
C,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",161.167755127
C,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",157.7532348633
C,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",157.7532348633
C,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",157.7532348633
C,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",186.6138153076
C,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",188.476272583
C,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",188.476272583
C,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",150.7485046387
C,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",150.7485046387
C,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",150.7485046387
C,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",159.546081543
C,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",161.4320373535
C,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",161.4320373535
C,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",151.8455505371
C,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",151.8455505371
C,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",151.8455505371
C,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",150.5322875977
C,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",150.7798614502
C,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",150.7798614502
C,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",150.1824951172
C,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",153.100189209
C,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",153.4741363525
C,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",160.5580444336
C,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",160.5580444336
C,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",159.1953125
C,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",157.4636535645
C,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",160.1304016113
C,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",160.5043792725
C,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",161.0829162598
C,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",161.0829162598
C,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",159.720199585
C,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",149.4838409424
C,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",152.4015350342
C,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",152.7754821777
C,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",154.4496307373
C,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",154.4496307373
C,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",153.0868988037
C,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",152.2966461182
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",154.963394165
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",155.3373565674
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",155.2395629883
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",155.2395629883
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",153.8768310547
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",150.628616333
C,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",153.2953796387
C,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",153.6693267822
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",178.9781799316
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",180.244934082
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",179.6905517578
C,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",145.2938232422
C,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",148.2115325928
C,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",148.5854797363
C,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",151.484664917
C,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",152.7514190674
C,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",152.1970367432
C,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",156.2208404541
C,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",159.1385498047
C,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",159.5124969482
C,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",156.0574645996
C,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",156.0574645996
C,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",154.421081543
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",63.6438674927
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",63.6438674927
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",63.6438674927
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",64.255569458
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",64.255569458
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",64.255569458
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",64.255569458
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",64.255569458
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",64.255569458
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",63.1987876892
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",63.1987876892
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",63.1987876892
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",63.6438674927
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",63.6438674927
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",63.6438674927
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",62.4333229065
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",62.4333229065
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",62.4333229065
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",64.5688781738
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",64.5688781738
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",64.5688781738
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",64.1524963379
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",64.1524963379
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",64.1524963379
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",64.6452026367
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",64.6452026367
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",64.6452026367
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",62.8160247803
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",62.8160247803
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",62.8160247803
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",63.1477775574
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",63.1477775574
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",63.1477775574
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",63.2346382141
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",63.2346382141
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",63.2346382141
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",62.4333229065
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",62.4333229065
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",62.4333229065
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",62.4333229065
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",62.4333229065
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",62.4333229065
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",109.7196807861
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",109.7196807861
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",109.7196807861
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",107.8941726685
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",107.8941726685
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",107.8941726685
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",107.8941726685
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",107.8941726685
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",107.8941726685
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",108.7916107178
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",108.7916107178
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",108.7916107178
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",107.8941726685
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",107.8941726685
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",107.8941726685
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",105.5108718872
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",105.5108718872
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",105.5108718872
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",107.0134506226
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",107.0134506226
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",107.0134506226
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",106.9661026001
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",106.9661026001
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",106.9661026001
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",107.9613952637
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",107.9613952637
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",107.9613952637
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",106.5084457397
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",106.5084457397
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",106.5084457397
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",104.4741821289
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",104.4741821289
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",104.4741821289
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",105.5994491577
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",105.5994491577
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",105.5994491577
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",105.160118103
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",105.160118103
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",105.160118103
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",106.4637527466
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",106.4637527466
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",106.4637527466
B,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",122.4642791748
B,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",125.0589675903
B,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",125.5854415894
B,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",127.1541137695
B,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",127.1541137695
B,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",127.1541137695
B,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",126.6561203003
B,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",131.5989532471
B,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",132.1254119873
B,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",132.7024536133
B,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",132.7024536133
B,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",132.7024536133
B,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",122.8132324219
